street,street_key,already_contacted,is_chain,has_website,enrich,kind,name,type,category,address,postcode,phone,website,rating,reviews,placeId,googleMapsUri,lat,lng,borough,email
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Kara,Women's clothing store,Fashion & Apparel,"128 Streatham High Rd, London",SW16 1BW,+44 20 8769 6667,,4,22,ChIJmX2mLiYEdkgR5KcI-mTuJhs,https://maps.google.com/?cid=1956513205598070756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433873,-0.12853599999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Anfani Fashions,Clothing store,Fashion & Apparel,"129 Streatham High Rd, London",SW16 1HS,+44 7483 409059,,5,3,ChIJ34APlYIGdkgRZgq2vu5QgsI,https://maps.google.com/?cid=14015853976662444646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4296538,-0.1302691,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Tumba grill,Bar & grill,Food & Drink,"129 Streatham High Rd, London",SW16 1HJ,+44 7404 053691,https://www.tumbagrill.co.uk/,4.2,32,ChIJY22caYUHdkgRDA4Xy0vfuWs,https://maps.google.com/?cid=7762480949372587532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4296538,-0.1302691,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,IS Repair Mobile Streatham (United Mobile Pvt Ltd),Services,Tech & Gadgets,"131 Streatham High Rd, London",SW16 1HJ,+44 7780 968686,,4.9,40,ChIJk1bmixoHdkgRZIs_9sDN3B4,https://maps.google.com/?cid=2223878544662956900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4295839,-0.1301947,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Saj Beaute,Beauty salon,Beauty & Wellness,"131 Streatham High Rd, London",SW16 1HJ,+44 7782 431937,,5,131,ChIJGZ_1v4IGdkgRjMNPtZCrTAM,https://maps.google.com/?cid=237753518349337484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.429578199999995,-0.1301957,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Her Definition Salon,Hair salon,Beauty & Wellness,"135 Streatham High Rd, London",SW16 1HJ,+44 20 3196 7070,https://www.herdefinition.co.uk/,4.4,109,ChIJiTzAM6IEdkgRy_8JxgvKQ9k,https://maps.google.com/?cid=15655578881585971147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4295584,-0.13057349999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,not_a_shop,Belly Dance Classes -Streatham,Sports school,Services & Experiences,"136 Streatham High Rd, London",SW16 1BW,,,5,13,ChIJnY8FlSMFdkgRAtbWt56kMJc,https://maps.google.com/?cid=10894388500205327874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4337063,-0.1286687,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,no,not_a_shop,Diva Flow Pole Studio,Sports school,Services & Experiences,"136 Streatham High Rd, London",SW16 1BP,,https://www.divaflowpole.com/,5,10,ChIJ2cfORDkFdkgRDa2dKbcXDu4,https://maps.google.com/?cid=17153674106145451277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433638699999996,-0.1286584,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,no,not_a_shop,London Pro Dance - ballet school,Sports school,Services & Experiences,"136 Streatham High Rd, London",SW16 6HP,+44 7852 181239,https://london-pro-dance.squarespace.com/,5,7,ChIJAYxIXxYFdkgRNeKiBJ7QR2A,https://maps.google.com/?cid=6937743128088732213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433638699999996,-0.1286584,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Waterstones,Book store,Books & Music,"136 Streatham High Rd, London",SW16 1BW,+44 20 8153 1145,https://www.waterstones.com/bookshops/london-streatham,4.9,45,ChIJpSXWPgAFdkgReIzaQJCdq38,https://maps.google.com/?cid=9199619906723286136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4336123,-0.128661,Lambeth,
Streatham High Road,streatham_high_road,yes,yes,yes,no,shop,cardfactory,Store,Home & Living,"144 Streatham High Rd, London",SW16 1BJ,+44 20 8769 4685,https://www.cardfactory.co.uk/storefinder/?utm_source=google&utm_medium=organic&utm_campaign=gmbp-663,4.3,136,ChIJkeuF0ycEdkgRRrfJkBkab9E,https://maps.google.com/?cid=15091309573447464774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4333075,-0.1287805,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Pep & Co,Clothing store,Fashion & Apparel,"John Kirk House, 148 Streatham High Rd, London",SW16 1DF,+44 121 526 8344,http://www.pepandco.com/,4.2,9,ChIJFQAoeSgEdkgRslFYjzjG22w,https://maps.google.com/?cid=7844081122221248946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433143400000006,-0.1290091,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,HoneyCake Streatham,Dessert shop,Food & Drink,"149 Streatham High Rd, London",SW16 6HE,+44 20 8166 6298,,4.8,128,ChIJ25bOM7UHdkgRQXebfsV_zPk,https://maps.google.com/?cid=17999902296902432577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.429114299999995,-0.1306655,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Sussy Cake London,Bakery,Food & Drink,"149 Streatham High Rd, London",SW16 6HE,,,3.9,7,ChIJH_WbNQAHdkgR9_tgBuPramU,https://maps.google.com/?cid=7307912705659173879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.429114299999995,-0.1306655,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Mediterranean Cake House,Cake shop,Food & Drink,"157 Streatham High Rd, London",SW16 6EG,+44 7537 885714,,4,92,ChIJSRJg4oIGdkgRVZ8oUfuTspA,https://maps.google.com/?cid=10426558794923810645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428948299999995,-0.1308594,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,moroccan sweets Al Marrakech,Bakery,Food & Drink,"160 Streatham High Rd, London",SW16 6EG,+44 7547 571577,,,,ChIJT9YRJRYppqIRtJpfDjkJM9k,https://maps.google.com/?cid=15650863270701537972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4328662,-0.1290648,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,"Shop from Crisis, Streatham",Thrift store,Fashion & Apparel,"162 Streatham High Rd, London",SW16 1BJ,+44 20 4546 8334,https://www.crisis.org.uk/get-involved/find-our-charity-shops/streatham/,5,9,ChIJfwioR90FdkgRhWCM_7iXiD0,https://maps.google.com/?cid=4433960653963419781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4328047,-0.1290874,Lambeth,
Streatham High Road,streatham_high_road,yes,yes,yes,no,shop,CeX,Electronics store,Tech & Gadgets,"164 Streatham High Rd, London",SW16 1BJ,+44 330 123 5986,https://uk.webuy.com/site/storeDetail/?branchId=128,4.1,369,ChIJ3VQadygEdkgRlOGC3QdNTkc,https://maps.google.com/?cid=5138128921052766612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.432755099999994,-0.1291001,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Streatham Super Store London,Convenience store,Home & Living,"165 Streatham High Rd, London",SW16 6EG,+44 7424 297151,,5,3,ChIJk4h9KbwFdkgROUY3t-h9u4w,https://maps.google.com/?cid=10140837424414541369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4325286,-0.1286713,Lambeth,
Streatham High Road,streatham_high_road,no,yes,no,no,shop,Screwfix - Streatham,Hardware store,Home & Living,"166 Streatham High Rd, London",SW16 1BJ,+44 333 011 2112,,3.9,12,ChIJRwhIsa8FdkgRxi39Kmchc1o,https://maps.google.com/?cid=6517589812721823174&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4327021,-0.12915569999999998,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,EE,Cell phone store,Tech & Gadgets,"168 Streatham High Rd, London",SW16 1BJ,+44 20 8835 8100,https://ee.co.uk/stores/england/greater_london/london/streatham,3.5,139,ChIJcRFWh8UFdkgRabYr5wfa5wk,https://maps.google.com/?cid=713778793439540841&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.432660999999996,-0.1292013,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Streatham Electronics ltd,Cell phone store,Tech & Gadgets,"169 Streatham High Rd, London",SW16 6EG,+44 7459 611007,https://streatham-eletronics-ltd.ueniweb.com/#about_us,4.2,29,ChIJSRJg4oIGdkgRDqDj7fBbwQc,https://maps.google.com/?cid=558828919112048654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4286104,-0.13085159999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,JMD Tech & Pound Plus,Electronics store,Tech & Gadgets,"171 Streatham High Rd, London",SW16 6EG,+44 7771 744486,https://jmd-tech-pound-store-9503.dazl.live/,5,37,ChIJsXkqve8HdkgR4C_HDf9A4gU,https://maps.google.com/?cid=423972779118243808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428557899999994,-0.1307854,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Streatham Discount Centre,Discount store,Kids & Family,"171 Streatham High Rd, London",SW16 6EG,+44 20 8677 3030,,3.7,3,ChIJMxVp44IGdkgRrUbMqgIl5L4,https://maps.google.com/?cid=13755159855282013869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4285375,-0.1308019,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,TANNAIL.ldn,Nail salon,Beauty & Wellness,"173 Streatham High Rd, London",SW16 6EG,+44 7402 378899,https://tannail.co.uk/,4.8,135,ChIJ95VnJYUHdkgRh04HLof6zVI,https://maps.google.com/?cid=5966700539835534983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4284964,-0.130808,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Photo-Me,Services,Services & Experiences,"Wh Smith, 180-182 Streatham High Rd, London",SW16 1BH,+44 800 208 1299,https://help.megroup.uk/photo-me,,,ChIJ1y8ssE8FdkgRPHd09N0GwDA,https://maps.google.com/?cid=3512815259707799356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4323414,-0.1294051,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,TGJones,Store,Home & Living,"180-182 Streatham High Rd, London",SW16 1BH,+44 20 4636 7979,https://www.tgjonesonline.co.uk/stores/high-road-london,3.7,307,ChIJCWtZbCgEdkgRMx4VwHLpXgI,https://maps.google.com/?cid=170830514944810547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.432337499999996,-0.1294049,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Electric bike shop Streatham,Bicycle store,Sports & Outdoor,"183 Streatham High Rd, London",SW16 6EG,+44 7398 753737,,4.8,71,ChIJ68lHNpIHdkgR3rU8GMXMuzM,https://maps.google.com/?cid=3727798263466472926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4282386,-0.1307769,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Quality Houseware,Store,Home & Living,"184 Streatham High Rd, London",SW16 1BJ,+44 7891 018962,,4.1,14,ChIJoe7UcigEdkgRhblyvFvSdic,https://maps.google.com/?cid=2843691506176539013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.432206099999995,-0.1293866,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Caffèe des Amis,Coffee shop,Food & Drink,"185 Streatham High Rd, London",SW16 6EG,,,5,2,ChIJg-qVaAAHdkgRWnn70gigA6s,https://maps.google.com/?cid=12322868965175687514&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4281888,-0.13078370000000003,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Baldo's Barbers London,Barber shop,Services & Experiences,"195 Streatham High Rd, London",SW16 6EG,+44 7448 750613,,3,6,ChIJD4EF7SIHdkgReUJ1lzZbX9I,https://maps.google.com/?cid=15158935160779784825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428112299999995,-0.13081099999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Nails 2000,Nail salon,Beauty & Wellness,"201 Streatham High Rd, London",SW16 6EG,+44 20 8769 2355,,3.6,158,ChIJSRJg4oIGdkgR5_Sp3VnhZ5o,https://maps.google.com/?cid=11126109180529341671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4278231,-0.130884,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,not_a_shop,Spa Central,Building,Beauty & Wellness,"203 Streatham High Rd, London",SW16 6EG,,,,,ChIJacZ74oIGdkgRLYQcgWX1www,https://maps.google.com/?cid=919848565220344877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4277477,-0.1308971,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Debonair Barbers and Hair Studio,Barber shop,Services & Experiences,"205 Streatham High Rd, London",SW16 6EG,+44 7946 169902,http://instagram.com/debonairhairstudio,4.1,43,ChIJa3fEGoMGdkgRdAK0rklqHpo,https://maps.google.com/?cid=11105430595838411380&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.427737699999994,-0.13073579999999999,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Debonair Nails,Nail salon,Beauty & Wellness,"205 Streatham High Rd, London",SW16 6EG,+44 7943 741117,https://debonairnails.setmore.com/,5,15,ChIJg8G1p7MHdkgRSDMBK6W0lQ8,https://maps.google.com/?cid=1123002303582909256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.427737699999994,-0.13073579999999999,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Batch & Co Coffee SW16 (Streatham),Coffee shop,Food & Drink,"The Barn Cross Hayes, 212 Streatham High Rd, London",SW16 1BB,,,4.4,66,ChIJm6eiC_cFdkgRfKR-MDnGhkc,https://maps.google.com/?cid=5154024772501152892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4313066,-0.1295174,Lambeth,
Streatham High Road,streatham_high_road,yes,yes,yes,no,shop,Game,Store,Kids & Family,"213 Streatham High Rd, London",SW16 6EN,+44 344 332 5365,https://www.game.co.uk/london-streatham-store-0365,,,ChIJZ0GNEYMGdkgRtZJyEh92R9I,https://maps.google.com/?cid=15152209347136885429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.427277399999994,-0.13090759999999999,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Malak's Hair & Beauty,Hair salon,Beauty & Wellness,"221 Streatham High Rd, London",SW16 6EN,+44 7988 903775,,5,6,ChIJj9czc4MGdkgRt_uavV1q1VM,https://maps.google.com/?cid=6040851426032942007&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4269709,-0.1309875,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Cash Converters,Store,Books & Music,"228 Streatham High Rd, London",SW16 1BB,+44 20 3031 9797,https://www.cashconverters.co.uk/stores/streatham-high-road,3.9,116,ChIJu0FqHCgEdkgRMR4y3JBsfbs,https://maps.google.com/?cid=13510073826606718513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.430904,-0.1295443,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Pro Nails,Nail salon,Beauty & Wellness,"229 Streatham High Rd, London",SW16 6EN,+44 7933 678888,http://pronailsstreatham.uk/,4.5,246,ChIJF4U3g-sHdkgRpE-o0JV5b6U,https://maps.google.com/?cid=11920880423030771620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4265468,-0.1309293,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Streatham Soul Club - White Lion SW16,Bar,Food & Drink,"232 Streatham High Rd, London",SW16 1BB,+44 20 8677 3341,http://www.whitelionsw16.co.uk/,4.3,1091,ChIJT0Tap4IGdkgRFr41SiUlx7U,https://maps.google.com/?cid=13098478883319430678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.430755999999995,-0.129649,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Barham Barbers,Barber shop,Beauty & Wellness,"233 Streatham High Rd, London",SW16 6EN,+44 20 8769 4718,,4.9,396,ChIJoWzBL0MHdkgRi9IpBk36G-0,https://maps.google.com/?cid=17085524820082938507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4264186,-0.13091709999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,The Goldfinch Cafe,Cafe,Food & Drink,"235 Streatham High Rd, London",SW16 6EN,+44 20 8769 3456,,4.7,151,ChIJSZfDb4MGdkgRLwa7fbusUHI,https://maps.google.com/?cid=8237273639728907823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.426390399999995,-0.1309324,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Charles Carter Hair,Hair salon,Beauty & Wellness,"Inside Jhanails, 237 Streatham High Rd, London",SW16 6EN,+44 20 8677 4609,https://www.charlescarterhair.com/,4.1,37,ChIJBx0cBoMGdkgRZKwqFXlD5IY,https://maps.google.com/?cid=9719968083097594980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.426337499999995,-0.1309098,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Jhanails,Nail salon,Beauty & Wellness,"opposite the Aldi, 237 Streatham High Rd, London",SW16 6EN,+44 7490 836041,https://jhanails.mytreatwell.co.uk/,4.3,25,ChIJXTKmKbkHdkgRKOQgs8n-E4Q,https://maps.google.com/?cid=9517230579811148840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.426337499999995,-0.1309098,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Green Cactus Coffee - Streatham,Cafe,Food & Drink,"241 Streatham High Rd, London",SW16 6EN,+44 7553 767918,http://greencactuscoffee.com/,4.8,232,ChIJXSCh58AHdkgR7TTTMLFbAZg,https://maps.google.com/?cid=10953136585328243949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.426219499999995,-0.1308874,Lambeth,
Streatham High Road,streatham_high_road,yes,yes,no,no,shop,Game Galaxy,Store,Tech & Gadgets,"The Barn Cross Hayes, 244 Streatham High Rd, London",SW16 1BB,+44 20 8677 7007,,4.7,345,ChIJ9XFvpIIGdkgRcFb_nsHvHCQ,https://maps.google.com/?cid=2602218299588564592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4304529,-0.12988059999999998,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Yogarise - Yoga and Pilates classes in Streatham,Yoga studio,Services & Experiences,"Central Mansions, 248A Streatham High Rd, London",SW16 1HS,+44 20 3096 3158,http://yogarise.london/,4.9,80,ChIJYwnNeNMFdkgR0Hf9WCJfGa8,https://maps.google.com/?cid=12617220432181688272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.43032660000001,-0.1302278,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Castella’s Fish Bar Streatham,Fish & chips restaurant,Food & Drink,"Andrews Estate Agents, 258 Streatham High Rd, London",SW16 1HS,+44 20 4572 4422,https://www.castellafishbar.co.uk/,4.6,205,ChIJtZX4hPoHdkgRSqldKyPUA5s,https://maps.google.com/?cid=11170004748325464394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4298785,-0.1305296,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Chris Pro Decor - South West London,Painter,Home & Living,"264a Streatham High Rd, London",SW16 1HS,+44 7925 217823,http://www.chrisprodecor.co.uk/,4.9,95,ChIJieufztUHdkgRebkxP6-Uo8E,https://maps.google.com/?cid=13953159550924339577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4297962,-0.13072609999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Mikrus,Polish restaurant,Food & Drink,"264 Streatham High Rd, London",SW16 1HS,+44 20 4637 9227,https://www.facebook.com/Mikrusstreatham/,4.5,518,ChIJd_CploIGdkgRFiUGwLtO7og,https://maps.google.com/?cid=9866910401902814486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4297605,-0.1308173,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Forum Safety,Clothing store,Fashion & Apparel,"276 Streatham High Rd, London",SW16 6HE,+44 7944 497071,http://www.forumsafety.com/,3.7,41,ChIJW3Pm-oIGdkgRjhnhoGN4Y-o,https://maps.google.com/?cid=16889475396865694094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428816499999996,-0.1312527,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,New Nail Streatham,Nail salon,Beauty & Wellness,"284 Streatham High Rd, London",SW16 6HE,+44 7955 588999,https://appbooking.vdit.co.uk/Beauty/FindService/?cid=2025072413391037986&fbclid=PAQ0xDSwL6FTtleHRuA2FlbQIxMQABpzan_81FXbDXQ9M3jpV38uervOjumL-aHSXLr4OpNN6IsPjzQnw7hj8gj5rb_aem_PfKV2azafh9eM_KowQgR0A,4.6,108,ChIJJy6BrLMHdkgRrrTTLMqo_zA,https://maps.google.com/?cid=3530726219170690222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428559199999995,-0.1311929,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Talash Sewing Centre,Store,Art & Culture,"286-288 Streatham High Rd, London",SW16 6HE,+44 20 8769 2998,http://www.brothermachines.co.uk/,4.6,12,ChIJVSzf-4IGdkgRiJxAjRQ_uhM,https://maps.google.com/?cid=1421517989890530440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428543999999995,-0.13122499999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Streatham Mobile & Vape,Convenience store,Tech & Gadgets,"288 Streatham High Rd, London",SW16 6HE,+44 7746 582282,,4.9,55,ChIJpxcITgAHdkgRvcuYY8ZjO4s,https://maps.google.com/?cid=10032722298623544253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428489,-0.13126359999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,ELEGANCE HEIGHTS SHOP,Gift shop,Home & Living,"290 Streatham High Rd, London",SW16 6HE,+44 7507 771652,,4,2,ChIJdSOz_YIGdkgRNLl8ip9go5I,https://maps.google.com/?cid=10566395389080811828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428445100000005,-0.13118159999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Roslyn's Kitchen & Bar,Brunch restaurant,Food & Drink,"292 Streatham High Rd, London",SW16 6HG,+44 7344 172649,http://www.roslynscafe.co.uk/,4.2,57,ChIJZRBir5YHdkgRFmssMyfVFSo,https://maps.google.com/?cid=3032564288442886934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.428036299999995,-0.1311684,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,icosium Mediterranean café,Mediterranean restaurant,Food & Drink,"Konica Photo Express, 296 Streatham High Rd, London",SW16 6HG,+44 20 8677 8207,,4.7,58,ChIJU1sTeywHdkgRassoTd6VhJU,https://maps.google.com/?cid=10773900990586866538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4279115,-0.1312519,Lambeth,
