placeId,name,category,categories,type,address,postcode,district,corridor,city,phone,website,instagram,facebook,email,googleMapsUri,lat,lng,rating,reviews,businessStatus,borough
"ChIJN1NgHw8FdkgRW34uSEnqRbA","Alice’s Studio","Beauty & Wellness","Beauty & Wellness","Nail salon","63 Balham Hill, London","SW12 9DR","SW12","Balham","London","+44 20 8673 9091","http://www.alicesstudio.uk/","","","","https://maps.google.com/?cid=12701815924532870747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4512158","-0.1475725","4.8","178","OPERATIONAL","Wandsworth"
"ChIJOfvzQ8UFdkgRlgpHQBVEuZ8","Anya Salon Balham","Beauty & Wellness","Beauty & Wellness","Beauty salon","9Station Parade, Balham High Rd, London","SW12 9AZ","SW12","Balham","London","+44 20 8675 4507","","","","","https://maps.google.com/?cid=11509305180785412758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4423221","-0.153532","4.4","616","OPERATIONAL","Wandsworth"
"ChIJfZLDi2IFdkgRQROMVkUFitI","Balham Beauty Clinic","Beauty & Wellness","Beauty & Wellness","Nail salon","93 Balham High Rd, London","SW12 9AP","SW12","Balham","London","+44 20 8675 1721","","","","","https://maps.google.com/?cid=15170944090113839937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.445495","-0.15053039999999998","4.8","363","OPERATIONAL","Wandsworth"
"ChIJca5Gbc8FdkgRjVQxymSoR30","Balham Nails & Beauty","Beauty & Wellness","Beauty & Wellness","Nail salon","12 Bedford Hill, London","SW12 9RG","SW12","Balham","London","+44 20 8616 2037","http://balhamnailsandbeauty.co.uk/","","","","https://maps.google.com/?cid=9027369128929875085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4447044","-0.1509692","4.7","553","OPERATIONAL","Wandsworth"
"ChIJA1aPL8kFdkgR1tAAVxW6sIE","Beauties Spa","Beauty & Wellness","Beauty & Wellness","Nail salon","29 Balham High Rd, London","SW12 9AL","SW12","Balham","London","+44 20 3602 4294","https://www.treatwell.co.uk/place/beauties-spa-balham/?utm_medium=paid-search-nonbrand&utm_source=google&utm_campaign=UK_EN_DSA_Treatwell&utm_content=all-venues&utm_term=&gclid=EAIaIQobChMI54vOsLKf3wIV7JztCh14ggC9EAAYASAAEgK12fD_BwE&gclsrc=aw.ds","","","","https://maps.google.com/?cid=9345173827610530006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4472102","-0.1486253","4.1","88","OPERATIONAL","Wandsworth"
"ChIJEcZrV_gFdkgR7XgQ-u5JuLA","BIAB Nails Balham","Beauty & Wellness","Beauty & Wellness","Nail salon","92 Balham High Rd, London","SW12 9AG","SW12","Balham","London","+44 7904 170738","https://instagram.com/biab_nail?igshid=OGQ5ZDc2ODk2ZA==","https://instagram.com/biab_nail?igshid=OGQ5ZDc2ODk2ZA==","","","https://maps.google.com/?cid=12734009237136505069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.446242999999996","-0.14989120000000003","4.5","160","OPERATIONAL","Wandsworth"
"ChIJpUTeuoIGdkgRRR3iGcWru7c","Charlotte Cave Hair Balham","Beauty & Wellness","Beauty & Wellness","Hair salon","105 Balham High Rd, London","SW12 9AP","SW12","Balham","London","+44 20 8673 4343","http://charlottecave.com/","","","","https://maps.google.com/?cid=13239364392616860997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4453518","-0.1508993","4.9","438","OPERATIONAL","Wandsworth"
"ChIJwe9UOlkFdkgR34jOrlDvon4","Eco Vision Salon","Beauty & Wellness","Beauty & Wellness","Beauty salon","14 Bedford Hill, London","SW12 9RG","SW12","Balham","London","+44 20 3601 0505","https://www.ecovisionsalon.com/","","","","https://maps.google.com/?cid=9125118924815239391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.444632999999996","-0.1509613","5","1","OPERATIONAL","Wandsworth"
"ChIJ0e00KjQFdkgR_N6LtVZaoyo","Edward James London - Balham","Beauty & Wellness","Beauty & Wellness","Hair salon","162 Balham High Rd, London","SW12 9BW","SW12","Balham","London","+44 20 3978 4415","http://www.edwardjameslondon.com/","","","","https://maps.google.com/?cid=3072398699256340220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.444624000000005","-0.1520649","4.8","435","OPERATIONAL","Wandsworth"
"ChIJ03YKK88FdkgRtUeYl_7mQ8Y","Fabulous Hair & Beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","53 Balham High Rd, London","SW12 9AW","SW12","Balham","London","+44 20 8673 0983","http://fabulous-beauty.co.uk/","","","","https://maps.google.com/?cid=14286516424088766389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4463873","-0.1493044","4.5","269","OPERATIONAL","Wandsworth"
"ChIJ-e_7ku0FdkgRiYHR4hdv7mI","Headmasters Balham","Beauty & Wellness","Beauty & Wellness","Hair salon","23 Bedford Hill, London","SW12 9EX","SW12","Balham","London","+44 345 459 7742","https://www.headmasters.com/find-a-salon/balham","","","","https://maps.google.com/?cid=7128757408554385801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.444596399999995","-0.1505702","4.7","269","OPERATIONAL","Wandsworth"
"ChIJb6OAasUFdkgRg7ab0fSAhbM","Michelle Louise Hair Salon | Balham","Beauty & Wellness","Beauty & Wellness","Hair salon","214 Balham High Rd, London","SW12 9BS","SW12","Balham","London","+44 20 8675 5346","https://www.michellelouise.co.uk/","","","","https://maps.google.com/?cid=12935887293668636291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4429585","-0.1535243","4.4","85","OPERATIONAL","Wandsworth"
"ChIJt3jrds8FdkgR2c55zfXMEe0","Milano","Beauty & Wellness","Beauty & Wellness","Hair salon","unit1 Hildreth Street Mews, London","SW12 9RZ","SW12","Balham","London","+44 20 8675 7178","http://www.milano-hairandbeauty.co.uk/","","","","https://maps.google.com/?cid=17082660217679367897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4442635","-0.15158639999999998","4.9","102","OPERATIONAL","Wandsworth"
"ChIJsb_5f7wFdkgRKpOoAKmCooo","Nail.Bar Lounge Balham","Beauty & Wellness","Beauty & Wellness","Nail salon","Philips House, 6 Ravenswood Rd, London","SW12 9PJ","SW12","Balham","London","+44 20 8259 3990","","","","","https://maps.google.com/?cid=9989690585833313066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4474363","-0.1483296","4.9","54","OPERATIONAL","Wandsworth"
"ChIJQz5Z2P8FdkgRBg67ujnWIlA","NAILPRO BALHAM","Beauty & Wellness","Beauty & Wellness","Beauty salon","69 Balham High Rd, London","SW12 9AP","SW12","Balham","London","+44 20 3941 0630","https://www.mynailpro.co.uk/","","","","https://maps.google.com/?cid=5774413215676698118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4458565","-0.1498272","4.6","31","OPERATIONAL","Wandsworth"
"ChIJa2D9Zc8FdkgRT5C7YSCDsLc","Rush Hair Balham","Beauty & Wellness","Beauty & Wellness","Hair salon","154 Balham High Rd, London","SW12 9BN","SW12","Balham","London","+44 20 3474 5042","https://www.rush.co.uk/salons/balham","","","","https://maps.google.com/?cid=13236223479943761999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.44497020000001","-0.1516563","4.1","333","OPERATIONAL","Wandsworth"
"ChIJP9DtGkMFdkgRjUArK0bsKAY","The Cuts Beauty & Massage in Balham London","Beauty & Wellness","Beauty & Wellness","Massage service","11 Chestnut Grove, London","SW12 8JA","SW12","Balham","London","+44 20 7362 1036","https://www.thecutsbeautyandmassage.co.uk/","","","","https://maps.google.com/?cid=443864349412114573&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.443686299999996","-0.1534549","4.9","60","OPERATIONAL","Wandsworth"
"ChIJv8BB7TQFdkgRZoUDT8BSg0k","USA star beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","33 Balham Hill, London","SW12 9DX","SW12","Balham","London","+44 7405 729898","https://linktr.ee/usastarbeauty","","","","https://maps.google.com/?cid=5297168572630664550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4520414","-0.1475292","5","23","OPERATIONAL","Wandsworth"
"ChIJGZBMnLHbz0wRx3yEDDsP5Jk","Bamby Beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","178 Lavender Hill, London","SW11 5TQ","SW11","Battersea","London","+44 20 7967 0366","http://www.bambybeauty.co.uk/","","","","https://maps.google.com/?cid=11089004928780500167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.464486","-0.1628317","4.8","201","OPERATIONAL","Wandsworth"
"ChIJfZV4aZAFdkgRrKPqG_cwyR0","Battersea Nails & Beauty","Beauty & Wellness","Beauty & Wellness","Nail salon","107 St John's Hl, London","SW11 1SY","SW11","Battersea","London","+44 20 3620 8143","https://nailsalonsuk.co.uk/greater-london/london/battersea-nails-beauty-london/","","","","https://maps.google.com/?cid=2146300535302169516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.461211299999995","-0.17402209999999999","4.2","374","OPERATIONAL","Wandsworth"
"ChIJqx7NQuoFdkgRT_XBkHwS2NE","Beauty Clinic Brazzini","Beauty & Wellness","Beauty & Wellness","Beauty salon","185 Battersea High St, London","SW11 3JS","SW11","Battersea","London","+44 7367 257675","https://beautyclinicbrazzini.co.uk/","","","","https://maps.google.com/?cid=15120856075110315343&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4702804","-0.1716339","4.9","71","OPERATIONAL","Wandsworth"
"ChIJCz9cyHUFdkgRxI-Q7JymAFo","Gold Beautique LTD","Beauty & Wellness","Beauty & Wellness","Beauty salon","TT's Nails & Beauty, 303a Battersea Park Road (inside, London","SW11 4LX","SW11","Battersea","London","+44 7507 881335","http://www.goldbeautique.com/","","","","https://maps.google.com/?cid=6485366656327520196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4741971","-0.15372139999999998","5","145","OPERATIONAL","Wandsworth"
"ChIJs9NZfdkFdkgRyOGbw_QdoLc","House of Beauty London","Beauty & Wellness","Beauty & Wellness","Beauty salon","Andrew Kent & Partners Ltd, 93 Northcote Rd, London","SW11 6PL","SW11","Battersea","London","+44 20 8062 4406","http://www.houseofbeautylondon.com/","","","","https://maps.google.com/?cid=13231608642305515976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4578815","-0.1657107","4.8","108","OPERATIONAL","Wandsworth"
"ChIJe_W0LJoFdkgR5fVhrU_GX4o","Kiran's Beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","Inside Ben health, 96 St John's Rd, London","SW11 1PX","SW11","Battersea","London","+44 7597 949493","","","","","https://maps.google.com/?cid=9970906145535161829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4610163","-0.16729249999999998","4.9","233","OPERATIONAL","Wandsworth"
"ChIJlSGdFgoZdkgR6EsnptZWuWA","Labelle et Lebeau","Beauty & Wellness","Beauty & Wellness","Beauty salon","15 Falcon Rd, Battersea, Workzhouse","SW11 2PJ","SW11","Battersea","Workzhouse","+44 7464 049321","https://www.labelleetlebeau.com/","","","","https://maps.google.com/?cid=6969697378243136488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.469547","-0.1710854","4.9","97","OPERATIONAL","Wandsworth"
"ChIJ9Z5RRb4FdkgR-iblTdkClwY","Lemon Tree","Beauty & Wellness","Beauty & Wellness","Beauty salon","66 Webb's Rd, London","SW11 6SE","SW11","Battersea","London","+44 20 7228 1020","https://www.lemontreebattersea.com/","","","","https://maps.google.com/?cid=474851418048898810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4554441","-0.1619222","4.7","68","OPERATIONAL","Wandsworth"
"ChIJCzCubwoFdkgRqMY-taCJgOE","Lux Nails and Beauty","Beauty & Wellness","Beauty & Wellness","Nail salon","178 Battersea Park Rd, London","SW11 4ND","SW11","Battersea","London","+44 20 3441 8030","http://www.luxnailsandbeauty.co.uk/","","","","https://maps.google.com/?cid=16249138778881312424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.473687","-0.16041329999999998","4.5","159","OPERATIONAL","Wandsworth"
"ChIJ31LjTSIFdkgRPiQfwXdNa_A","MamiYaba Beauty Studio - Clapham","Beauty & Wellness","Beauty & Wellness","Beauty salon","We are inside ‘Envy Nails & Beauty, 15 St John's Hl, London","SW11 1TN","SW11","Battersea","London","+44 7908 558760","","","","","https://maps.google.com/?cid=17324025568347235390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4632455","-0.1688482","5","140","OPERATIONAL","Wandsworth"
"ChIJTeU6Z4oFdkgRPny9JFc2WWw","Manjeet Beauty & Spa","Beauty & Wellness","Beauty & Wellness","Beauty salon","231 Lavender Hill, London","SW11 1JR","SW11","Battersea","London","+44 20 7350 1900","http://www.manjeetbeauty.co.uk/","","","","https://maps.google.com/?cid=7807331176929918014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4643381","-0.1622663","5","53","OPERATIONAL","Wandsworth"
"ChIJU7mlVA4FdkgRtkQA-KIkglA","Noor Hair & Beauty Salon","Beauty & Wellness","Beauty & Wellness","Beauty salon","84 Falcon Rd, London","SW11 2LH","SW11","Battersea","London","+44 7956 071243","http://noorhairandbeauty.co.uk/","","","","https://maps.google.com/?cid=5801239552370689206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.468524099999996","-0.1708012","4.9","278","OPERATIONAL","Wandsworth"
"ChIJJ3t0o5IFdkgR6SRqniP1-i4","Saba beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","Battersea Hair Boutique, 18 Battersea Rise, London","SW11 1EE","SW11","Battersea","London","+44 7345 811243","","","","","https://maps.google.com/?cid=3385287603252765929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.461095","-0.1640662","5","19","OPERATIONAL","Wandsworth"
"ChIJKSXQfZcFdkgRhVqkLMSehtM","So Me Beauty & Wellness (Clapham Junction)","Beauty & Wellness","Beauty & Wellness","Beauty salon","43 St John's Rd, London","SW11 1QW","SW11","Battersea","London","+44 20 7924 1247","http://www.so.me/","","","","https://maps.google.com/?cid=15242044554281769605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4622697","-0.16739279999999998","4.8","653","OPERATIONAL","Wandsworth"
"ChIJs7W_V5kFdkgRNOaZqbWi2zQ","Sole Beauty Clapham Junction","Beauty & Wellness","Beauty & Wellness","Beauty salon","194 Lavender Hill, London","SW11 1JA","SW11","Battersea","London","","http://www.solebeautysalon.co.uk/","","","","https://maps.google.com/?cid=3808816810990102068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4644075","-0.1636134","4.3","89","OPERATIONAL","Wandsworth"
"ChIJexGeV5kFdkgRWyHmJpWzhU0","Stylon Beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","95 Falcon Rd, London","SW11 2PF","SW11","Battersea","London","+44 20 3565 1270","","","","","https://maps.google.com/?cid=5586068366007083355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.467002199999996","-0.1699148","4.7","66","OPERATIONAL","Wandsworth"
"ChIJee3PY0gFdkgRHXBlijTsewY","Suki's Beauty","Beauty & Wellness","Beauty & Wellness","Beauty salon","Caius House, 2 Holman Rd, London","SW11 3RL","SW11","Battersea","London","+44 7826 286091","https://widget.treatwell.co.uk/place/293497/menu/","","","","https://maps.google.com/?cid=467226696767336477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4704203","-0.1758904","5","40","OPERATIONAL","Wandsworth"
"ChIJO2lz1mMFdkgR7nIFGVOAK4E","The Beauty Parlour by Kimberly Graham Ltd","Beauty & Wellness","Beauty & Wellness","Beauty salon","194 Lavender Hill, London","SW11 1JA","SW11","Battersea","London","+44 20 7228 1573","http://bykimberlygraham.co.uk/","","","","https://maps.google.com/?cid=9307674149281690350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.464439","-0.1636484","4.3","32","OPERATIONAL","Wandsworth"
"ChIJh2cZTJgFdkgRNLR8M-_Oc9Q","The Beauty Spot","Beauty & Wellness","Beauty & Wellness","Beauty salon","151 Lavender Hill, London","SW11 5QJ","SW11","Battersea","London","+44 7548 315007","http://beautyspotclapham.co.uk/","","","","https://maps.google.com/?cid=15308807085118764084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4649605","-0.1582017","4.6","46","OPERATIONAL","Wandsworth"
"ChIJpwU6jpEFdkgRW1NEAJieWs8","The Glow Room Battersea","Beauty & Wellness","Beauty & Wellness","Beautician","539 Battersea Park Rd, London","SW11 3BL","SW11","Battersea","London","+44 7586 465419","","","","","https://maps.google.com/?cid=14941429089431737179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.471578","-0.167259","5","8","OPERATIONAL","Wandsworth"
"ChIJx54JTxIPdkgRB0FMaLCyPSA","Adam&Bross Hair Salon","Beauty & Wellness","Beauty & Wellness","Hair salon","68 Lower Richmond Rd., London","SW15 1LL","SW15","Putney","London","+44 20 3343 6813","https://adambross.co.uk/","","","","https://maps.google.com/?cid=2323209453526860039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4676973","-0.2206367","5","86","OPERATIONAL","Wandsworth"
"ChIJ-f2pEYEPdkgRqt9xMxwWscY","Antonella Beauty & Microblading","Beauty & Wellness","Beauty & Wellness","Beauty salon","Brewhouse Ln, London","SW15 2JX","SW15","Putney","London","+44 7402 932332","http://www.antonellabeauty.co.uk/","","","","https://maps.google.com/?cid=14317249000765513642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4648379","-0.213294","5","151","OPERATIONAL","Wandsworth"
"ChIJrdpsVO0PdkgRv1PMojAmIjM","Arta Beauty Clinic","Beauty & Wellness","Beauty & Wellness","Hair salon","16 Lower Richmond Rd., London","SW15 1JP","SW15","Putney","London","+44 7386 968917","http://artabeautyclinic.com/","","","","https://maps.google.com/?cid=3684549435474072511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.467274499999995","-0.2181681","4.8","137","OPERATIONAL","Wandsworth"
"ChIJAQCE1hIPdkgR0affb1R6ax0","Beauty Marble Arch","Beauty & Wellness","Beauty & Wellness","Beauty salon","108 Upper Richmond Rd, London","SW15 2SP","SW15","Putney","London","+44 7507 443233","","","","","https://maps.google.com/?cid=2119922552680720337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4598324","-0.21157789999999999","4.2","44","OPERATIONAL","Wandsworth"
"ChIJY7VXI84OdkgRG7rFfPVXVlo","D Hair and Beauty","Beauty & Wellness","Beauty & Wellness","Hair salon","8A Frensham Dr, London","SW15 3EA","SW15","Putney","London","+44 20 3784 9011","http://dhairandbeauty.com/","","","","https://maps.google.com/?cid=6509487023282567707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4375832","-0.24691620000000003","4.9","122","OPERATIONAL","Wandsworth"
"ChIJwwk2uQ0PdkgRSt1DwJkADeg","Edward James","Beauty & Wellness","Beauty & Wellness","Hair salon","77 Putney High St, London","SW15 1SR","SW15","Putney","London","+44 20 8789 9639","http://www.edwardjameslondon.com/","","","","https://maps.google.com/?cid=16721021651852189002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.463692699999996","-0.21543160000000003","4.8","544","OPERATIONAL","Wandsworth"
"ChIJ6aplLRAPdkgRky8OIsQWGOs","Ellie Hair & Beauty Salon","Beauty & Wellness","Beauty & Wellness","Hair salon","256 Upper Richmond Rd, London","SW15 6TQ","SW15","Putney","London","+44 20 8780 5444","http://www.ellieuk.co.uk/","","","","https://maps.google.com/?cid=16940315029994876819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4615477","-0.2198118","4.9","2040","OPERATIONAL","Wandsworth"
"ChIJB7c5UgwPdkgRP_PvT2eSeKQ","Headmasters Putney","Beauty & Wellness","Beauty & Wellness","Hair salon","34 Putney High St, London","SW15 1SQ","SW15","Putney","London","+44 345 459 7708","https://www.headmasters.com/find-a-salon/putney","","","","https://maps.google.com/?cid=11851383391845872447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4651552","-0.21483629999999998","4.5","281","OPERATIONAL","Wandsworth"
"ChIJlXs4wREPdkgR0ZkxpS01Zng","Kleo Beauty Putney","Beauty & Wellness","Beauty & Wellness","Beauty salon","193 Upper Richmond Rd, London","SW15 6SG","SW15","Putney","London","+44 20 8788 1102","http://www.kleobeautyputney.com/","","","","https://maps.google.com/?cid=8675680202337130961&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4611356","-0.2189719","4.6","190","OPERATIONAL","Wandsworth"
"ChIJY33ieQYPdkgR87zcu3OTbc4","Kristina.E.J.hair","Beauty & Wellness","Beauty & Wellness","Hair salon","283 Upper Richmond Rd, London","SW15 6SP","SW15","Putney","London","+44 7801 294816","https://book.heygoldie.com/KristinaE-J-hair","","","","https://maps.google.com/?cid=14874707269556944115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4627694","-0.2263982","5","31","OPERATIONAL","Wandsworth"
"ChIJB6nCHucPdkgROSv9Qftel2s","Lelia Hair Putney","Beauty & Wellness","Beauty & Wellness","Hair salon","26 Lacy Rd, London","SW15 1NL","SW15","Putney","London","+44 7518 405219","https://www.instagram.com/lelia_hairstylist?igsh=eDE0ZWtjOXJkdHk0","https://www.instagram.com/lelia_hairstylist?igsh=eDE0ZWtjOXJkdHk0","","","https://maps.google.com/?cid=7752769716778511161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4646566","-0.21780619999999998","5","134","OPERATIONAL","Wandsworth"
