priority,track,email_variant,score,borough,name,type,category,address,postcode,district,phone,website,rating,reviews,placeId,googleMapsUri,why,email
C,specialty_food,commercial,27,Wandsworth,La Bottega Del Pane,Bakery,Food & Drink,"171 Kingston Rd, London",SW19 1LH,SW19,+44 20 8542 7626,https://www.labottegadelpane.online/,4.4,178,ChIJ3b9NnLwIdkgRsrjfNNcyHjw,https://maps.google.com/?cid=4331955791463430322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,27,Wandsworth,London Amazing Cakes,bakery,Food & Drink,"85 Wandsworth High St, London",SW18 4TT,SW18,+44 7703 537783,http://www.londonamazingcakes.com/,4.9,60,ChIJvelIr7NzdkgRsrG1Fhr98Gk,https://maps.google.com/?cid=7633879656884974002&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (bakery),
C,specialty_food,commercial,27,Wandsworth,Manna Dew,Bakery,Food & Drink,"Galapagos Foods, Galapagos Foods, Battersea High St, London",SW11 3JS,SW11,+44 7503 200020,http://mannadew.co.uk/,4.5,401,ChIJ63AysZ0FdkgR2st1OHDPr2E,https://maps.google.com/?cid=7039072823493905370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,27,Wandsworth,Mountain Warehouse Putney Exchange,Clothing store,Fashion & Apparel,"SU30-31, Exchange Shopping Centre, London",SW15 1TW,SW15,+44 20 4629 6692,https://www.mountainwarehouse.com/stores/pty/putney-exchange/,4.6,22,ChIJUegLWzYPdkgRUewwV_hbBV4,https://maps.google.com/?cid=6774922336621620305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,specialty_food,commercial,27,Wandsworth,Ole & Steen UK,Bakery,Food & Drink,"51 - 53 Northcote Rd, London",SW11 1NJ,SW11,+44 20 3002 4597,https://oleandsteen.co.uk/,4.4,558,ChIJQd0-2I8FdkgR3440q6Oa9lA,https://maps.google.com/?cid=5834020395047751391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,27,Wandsworth,POM London,Clothing store,Fashion & Apparel,"18 Bellevue Rd, London",SW17 7EG,SW17,+44 20 8767 9217,https://www.pomlondon.co.uk/,4.6,19,ChIJ58Y7SSQFdkgRSwR7teC9fUQ,https://maps.google.com/?cid=4935309539482993739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,27,Wandsworth,Palmer Menswear,Clothing store,Fashion & Apparel,"125d Northcote Rd, London",SW11 6PS,SW11,+44 20 7978 4588,http://www.palmersuits.co.uk/,4.7,38,ChIJAwwQ75UFdkgR2o3ynOQ30Bs,https://maps.google.com/?cid=2004163289205083610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,specialty_food,commercial,27,Wandsworth,Parker Bakery London,Bakery,Food & Drink,"1 Ethelburga St, London",SW11 4AG,SW11,+44 20 7018 2260,https://www.parkerlondon.co.uk/,4.9,138,ChIJAQ44YnQFdkgRzzx6gO1jgDI,https://maps.google.com/?cid=3639018370629254351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,27,Wandsworth,Putney Pies,Bakery,Food & Drink,"2 Putney High St, London",SW15 1SL,SW15,+44 20 8780 2920,http://www.putneypies.co.uk/,4.3,729,ChIJ5a8J3hIPdkgRxKo-Qx4F6d0,https://maps.google.com/?cid=15990317579490994884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,27,Wandsworth,Refind London,Clothing store,Fashion & Apparel,"228 Battersea Park Rd, London",SW11 4ND,SW11,+44 20 7720 2234,http://www.refindlondon.com/,4.6,29,ChIJa89MZ2MFdkgRd5HrP-WUMQg,https://maps.google.com/?cid=590416738503070071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,specialty_food,commercial,27,Wandsworth,Sallys Baking Classes,bakery,Food & Drink,"Unit 5, 5 Morie St, London",SW18 1SL,SW18,,https://www.bakingclasses.co.uk/,5,60,ChIJDRBTBS8PdkgRZiYfwQSkcOA,https://maps.google.com/?cid=16172606602214319718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (bakery),
C,specialty_food,commercial,27,Wandsworth,Sandra Chef Bakery,Breakfast restaurant,Food & Drink,"288 Haydons Rd, London",SW19 8JZ,SW19,,https://instagram.com/sandrachefbakery?igshid=MzRlODBiNWFlZA==,4.8,125,ChIJvXiXl6YJdkgRJg-X8jArwfY,https://maps.google.com/?cid=17780540293063839526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Breakfast restaurant),
C,specialty_food,commercial,27,Wandsworth,Sweet Tooth Factory Bakery,Manufacturer,Food & Drink,"Unit 5, Wellington Works, Wellington Rd, London",SW19 8EQ,SW19,,http://www.mysweettoothfactory.com/,5,79,ChIJYb9XUqQFdkgRuy8WB90TsbQ,https://maps.google.com/?cid=13020209837732409275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Manufacturer),
C,specialty_food,commercial,27,Wandsworth,Vanilla Patisserie,Bakery,Food & Drink,"1 Vale Parade, London",SW15 3PS,SW15,+44 20 8546 9913,https://www.vanillafood.co.uk/,4.3,291,ChIJr84Ty3IPdkgRN-wGMyBaqdU,https://maps.google.com/?cid=15395935895484296247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,27,Wandsworth,Zemallow,Bakery,Food & Drink,"UNIT 31 Summerstown, London",SW17 0BQ,SW17,+44 7545 806667,http://zemallow.com/,4.9,100,ChIJKdxKy_wFdkgR7IA8PqDp77c,https://maps.google.com/?cid=13254069102822850796&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,flowers,commercial,26,Lambeth,Blue Sky Flowers,Florist,Home & Living,"Flower Market, New Covent Garden Flower Market, Unit M12, London",SW8 5EH,SW8,+44 7973 601045,http://blueskyflowers.co.uk/,4.9,33,ChIJcSlMQWcQdkgRQ2cmnVnL20Y,https://maps.google.com/?cid=5105898188303656771&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,26,Lambeth,NB Flowers,Florist,Home & Living,"The Flower Market, New Covent Garden Market, Unit M6 -M7, London",SW8 5EH,SW8,+44 20 3202 0005,https://nbflowers.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,5,29,ChIJJVh2VPoEdkgRzJ4b467XuXw,https://maps.google.com/?cid=8987451677529054924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,fashion,commercial,26,Wandsworth,Ben and Lola,Clothing store,Fashion & Apparel,London,SW15 1TW,SW15,+44 20 8704 1811,https://benandlola.com/,4.5,60,ChIJnYsa3g0PdkgR3aOs_hE1Bt8,https://maps.google.com/?cid=16070590671721636829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,flowers,commercial,26,Wandsworth,"Brothers Green, Wandsworth",Florist,Home & Living,"6, Pilots Walk, New Acres, London",SW18 1FN,SW18,+44 7865 172138,https://www.brothersgreenuk.com/,5,2,ChIJEUZj02yp2EcR5CoeXUtc-SA,https://maps.google.com/?cid=2376031757169208036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,fashion,commercial,26,Wandsworth,Jerusalem Costumes القدس,Clothing store,Fashion & Apparel,"12 Lacy Rd, London",SW15 1NL,SW15,+44 20 8789 0801,http://www.jerusalemcostumes.co.uk/,4.4,55,ChIJOXG1eA4PdkgROvIQIwrZ4hU,https://maps.google.com/?cid=1577061457094308410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,flowers,commercial,26,Wandsworth,LVF Creative Studio,Florist,Home & Living,"Unit C4, The Imperial Laundry, 87 Warriner Gardens, London",SW11 4XW,SW11,+44 20 3325 4376,https://lvf-studio.com/,5,6,ChIJC-PYMB4FdkgRkf84qjfshvU,https://maps.google.com/?cid=17692087909994790801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,26,Wandsworth,Lily & Stem Floral Design,Florist,Home & Living,"14 Barchard St, London",SW18 1DU,SW18,,https://www.lilyandstem.co.uk/,5,3,ChIJwxIZfnIPdkgRkr_79X2QmXU,https://maps.google.com/?cid=8473963044546527122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,26,Wandsworth,Merton Flowers,Florist,Home & Living,"104 Morden Rd, London",SW19 3BP,SW19,,http://mertonflowers.org.uk/,5,1,ChIJOcuD-qEIdkgRU-X5h9ritqo,https://maps.google.com/?cid=12301268860421137747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,fashion,commercial,26,Wandsworth,The Perfume Shop,Clothing store,Home & Living,"19 High Street, London",SW17 0SN,SW17,+44 20 8672 4823,https://www.theperfumeshop.com/store/tooting-the-perfume-shop-superdrug/?utm_source=google&utm_medium=organic&utm_campaign=561,4.5,51,ChIJBVIaUwoGdkgRTkogEGciV8I,https://maps.google.com/?cid=14003699392379374158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,flowers,commercial,26,Wandsworth,Timothy Dunn Flowers,Florist,Home & Living,"Delta Business Park, 10 Smugglers Way, London",SW18 1EG,SW18,+44 20 8877 3001,http://www.timothydunnflowers.com/,5,3,ChIJY6BHFGMPdkgRejTYAS-7bcs,https://maps.google.com/?cid=14658578172729635962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,specialty_food,commercial,25,Lambeth,Arapina Bakery - Herne Hill Market,Bakery,Food & Drink,"Railton Rd, London",SE24 0JN,SE24,+44 20 8469 1764,https://arapina.co.uk/,3.5,2,ChIJd7P8cu0FdkgRkwZisQatl6M,https://maps.google.com/?cid=11788080793922963091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,25,Lambeth,Breadwinners & Celtic Bakers Stall @ Camberwell Farmers Market,Bakery,Food & Drink,"Camberwell Farmers Market, Camberwell Green, London",SE5 7AN,SE5,+44 7397 903479,https://www.breadwinners.org.uk/,3.7,3,ChIJL3iQ74EDdkgRKryarXZpnpo,https://maps.google.com/?cid=11141458486600842282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,25,Lambeth,Madeira Patisserie,Pastry shop,Food & Drink,"Unit 1, Lindford Street Business Estate, 2 Linford St, London",SW8 4UN,SW8,+44 345 355 7330,https://madeiralondon.co.uk/,3.8,10,ChIJWzB9NAAFdkgRFkxiFKBubdw,https://maps.google.com/?cid=15883473094621416470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Pastry shop),
C,flowers,commercial,25,Wandsworth,Dovers Flowers,Florist,Home & Living,"165 Putney High St, London",SW15 1RT,SW15,+44 20 8780 3558,http://www.doversflowers.com/,4.4,39,ChIJHfxdGRIPdkgRGjbehePQIiw,https://maps.google.com/?cid=3180333962499077658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,fashion,commercial,24,Wandsworth,Carm Jewellery & Accessories,Jewelry store,Home & Living,"Unit 24A, Tooting High St, London",SW17 0SN,SW17,+44 7342 758256,https://www.instagram.com/carmjewellery9740/,5,12,ChIJL_qRm6AfdkgRUme1EzsE5rU,https://maps.google.com/?cid=13107168417288644434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent jewellery,
C,flowers,commercial,24,Wandsworth,Doris,Florist,Home & Living,"969 Garratt Ln, London",SW17 0LW,SW17,+44 20 8672 3571,https://www.dorisflorist.co.uk/,3.9,77,ChIJhavZywkGdkgRybHo567zaUg,https://maps.google.com/?cid=5217969575826076105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,24,Wandsworth,Igloo Flowers,Florist,Home & Living,"St John's Hl, London",SW11 2PQ,SW11,+44 7497 190507,http://iglooflowers.com/,3,64,ChIJ0X2Fb5AFdkgR2VasnxGLO0Q,https://maps.google.com/?cid=4916676326014605017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,specialty_food,commercial,24,Wandsworth,Il Mulino Bakery,Bakery,Food & Drink,"8 Lyndon Yard, London",SW17 0BA,SW17,+44 20 8944 5548,http://www.ilmulinobakery.co.uk/,4.6,18,ChIJ32HeB1UPdkgRcjaYQxFmkiw,https://maps.google.com/?cid=3211741708603111026&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,24,Wandsworth,Milan Luxe boutique,Clothing store,Fashion & Apparel,"17, the shop, Milan Luxe Boutique, High Street Wimbledon, London",SW19 5DX,SW19,+44 20 3637 2762,https://www.milanluxe.com/,5,4,ChIJV_KNuysJdkgRM22pH0U8jTM,https://maps.google.com/?cid=3714691535232134451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vintage / boutique,
C,specialty_food,commercial,24,Wandsworth,Paulena’s Bakery,Bakery,Food & Drink,"Causeway House, 5 Creek Ln, London",SW18 1AG,SW18,,https://www.instagram.com/paulenasbakery,5,18,ChIJcUM-N1oiiQ4R-4jrik_wXK4,https://maps.google.com/?cid=12564181284880615675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,flowers,commercial,24,Wandsworth,The Flower Stand,Florist,Home & Living,"22-26 Northcote Rd, London",SW11 1NX,SW11,+44 20 7228 7755,http://www.theflowerstandbattersea.com/,3.6,43,ChIJDXfdq5cFdkgRndEyux4Z4xo,https://maps.google.com/?cid=1937419884479828381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,23,Lambeth,Dennis Edwards Flowers,Florist,Home & Living,"New Covent Garden Market, London",SW8 5BH,SW8,+44 7956 378685,http://www.newcoventgardenmarket.com/users/dennis-edwards-flowers-ltd,5,6,ChIJA9DUpf0EdkgRW9ZDA1iIVu8,https://maps.google.com/?cid=17246121734655170139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,specialty_food,commercial,23,Lambeth,Gail's Bakery The Fire Station Southwark,Bakery,Food & Drink,"94 Southwark Bridge Rd, London",SE1 0EG,SE1,,https://gails.com/pages/the-fire-station-southwark,4.3,66,ChIJgTdPEwAFdkgRuptsQsav0bY,https://maps.google.com/?cid=13173503651088210874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,Cavan Bakery,Bakery,Food & Drink,"143 Arthur Rd, London",SW19 8AB,SW19,+44 20 3404 5490,https://thecavanbakery.co.uk/,4.4,60,ChIJNe320RsPdkgR5fqzhmziomE,https://maps.google.com/?cid=7035434523650423525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's,Bakery,Food & Drink,"5 Lacy Rd, London",SW15 1NH,SW15,+44 20 4546 8140,https://gails.com/pages/putney,3.5,249,ChIJI4SixQ0PdkgR9w0PxKWsgJw,https://maps.google.com/?cid=11277203294894624247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's Bakery Battersea Square,Bakery,Food & Drink,"31- 32 Battersea Square, London",SW11 3RA,SW11,+44 20 4546 8105,https://gails.com/pages/battersea-square,4,500,ChIJnSyxmncFdkgRurM51uuf0J4,https://maps.google.com/?cid=11443822488408667066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's Bakery Earlsfield,Bakery,Food & Drink,"537, 539 Garratt Ln, London",SW18 4SR,SW18,+44 20 4546 8115,https://gails.com/pages/earlsfield,3.9,261,ChIJoQkoulEFdkgRvzcLJcc1Vjo,https://maps.google.com/?cid=4203606431633192895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's Bakery Northcote Road,Bakery,Food & Drink,"64 Northcote Rd, London",SW11 6QL,SW11,+44 20 4546 8135,https://gails.com/pages/northcote-road,3.8,506,ChIJeyNpaJYFdkgRzUn4MrNtQyw,https://maps.google.com/?cid=3189513577530149325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's Bakery Southfields,Bakery,Food & Drink,"250 Wimbledon Park Rd, London",SW19 6NL,SW19,+44 20 8780 3861,https://gails.com/pages/southfields,4.1,265,ChIJUcNjspEPdkgRQKKoJDsaurc,https://maps.google.com/?cid=13238922895929418304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's Bakery Wandsworth,Bakery,Food & Drink,"350 Old York Rd, London",SW18 1SS,SW18,+44 20 8877 9567,https://gails.com/pages/wandsworth,4,235,ChIJR-TdxLUPdkgRIcLC8_jrkeY,https://maps.google.com/?cid=16614319954820514337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,GAIL's Bakery Wimbledon,Bakery,Food & Drink,"9 High Street Wimbledon, London",SW19 5DX,SW19,+44 20 4546 8162,https://gails.com/pages/wimbledon-village,4,466,ChIJJ_KSSMkIdkgRUnTeWah12OI,https://maps.google.com/?cid=16345944213463921746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,Gail's Bakery,Bakery,Food & Drink,"Flight Centre, 33 The Broadway, London",SW19 1QB,SW19,+44 20 4546 8168,https://gails.com/pages/wimbledon-broadway,3.7,161,ChIJWR5QZGcJdkgRHnKDyqHjL9k,https://maps.google.com/?cid=15649977514162614814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,Kova Patisserie Battersea,Pastry shop,Food & Drink,"Unit 211A, Turbine Hall, The Power Station, Battersea Power Station, Circus Rd W, London",SW11 8EZ,SW11,,https://www.kovapatisserie.com/,4,382,ChIJr084-T4FdkgR39jl_n5zglA,https://maps.google.com/?cid=5801326259286169823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Pastry shop),
C,specialty_food,commercial,23,Wandsworth,Lockdown Bakehouse Earlsfield,Bakery,Food & Drink,"376 Garratt Ln, London",SW18 4HP,SW18,,https://www.lockdownbakehouse.com/,4.4,130,ChIJ62ehin8FdkgR9RREA1loMo0,https://maps.google.com/?cid=10174309239699543285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,23,Wandsworth,Millers Bespoke Bakery Ltd,Bakery,Food & Drink,"57 Windsor Ave, London",SW19 2RR,SW19,+44 20 7720 1234,http://www.millersbakery.co.uk/,4.4,75,ChIJq-EflR8GdkgRqrPYDhVJyNg,https://maps.google.com/?cid=15620815662326789034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,beauty,commercial,23,Wandsworth,NUFF Naturals,Cosmetics store,Beauty & Wellness,"Unit 36a, 21-23 Tooting High St, London",SW17 0SN,SW17,+44 20 8150 6430,http://nuffnaturals.com/,5,23,ChIJB0cT8AoGdkgR3KeccD-4_Dk,https://maps.google.com/?cid=4178417136904742876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cosmetics / product,
C,fashion,commercial,23,Wandsworth,Newbie,Clothing store,Kids & Family,"58 Northcote Rd, London",SW11 1PA,SW11,+44 7849 084373,https://newbiestore.com/,4.4,19,ChIJOUhWLc8FdkgRMD7XkpxTEqg,https://maps.google.com/?cid=12110834279896268336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,wine,commercial,23,Wandsworth,Thirsty Camel,Liquor store,Art & Culture,"246 Lavender Hill, London",SW11 1LJ,SW11,+44 20 7223 1747,https://thirsty-camel-gb.ueniweb.com/,4,32,ChIJ7SnORZgFdkgRQaeQpNOiQNw,https://maps.google.com/?cid=15870864116736370497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent wine / bottle shop,
C,charity,charity,22,Wandsworth,"Shop from Crisis, Putney",Thrift store,Fashion & Apparel,"97 Putney High St, London",SW15 1SS,SW15,+44 20 4546 8336,https://crisis.org.uk/get-involved/shop-from-crisis/putney/,4.7,14,ChIJmZSKH8YPdkgRHgi3LXPhDkM,https://maps.google.com/?cid=4832047335019579422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,curated charity shop,
C,specialty_food,commercial,21,Wandsworth,CARDABELLE BAKERY,Coffee stand,Food & Drink,"18 Weir Rd, London",SW19 8UG,SW19,,https://www.cardabelle-cruller-london.com/,5,14,ChIJGd89bu4FdkgRhRqPs8MSS8k,https://maps.google.com/?cid=14504707656617237125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Coffee stand),
C,specialty_food,commercial,21,Wandsworth,Crepe Wimbledon,Bakery,Food & Drink,"35a Wimbledon Hill Rd, London",SW19 7NB,SW19,,https://m.facebook.com/crepewimbledon/,5,1,ChIJFz8YJAAJdkgRSlEwXkuBNlk,https://maps.google.com/?cid=6428467678820716874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,flowers,commercial,21,Wandsworth,LittleWild,Florist,Home & Living,"East Putney Station Approach, 77 Upper Richmond Rd, London",SW15 2SZ,SW15,+44 20 8875 1266,https://instagram.com/littlewildinsta?igshid=ZGUzMzM3NWJiOQ==,3.8,28,ChIJ14wTC84PdkgR6Mx9DdES1uk,https://maps.google.com/?cid=16849675744937102568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,specialty_food,commercial,21,Wandsworth,Littler's Buns,Bakery,Food & Drink,"49 Victory Rd, London",SW19 1HW,SW19,+44 7927 219018,http://www.littlersbuns.com/,5,13,ChIJ4ZWWpmwPdkgRSrYyU6xCgMk,https://maps.google.com/?cid=14519678506540119626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,21,Wandsworth,Lola's Cupcakes Putney Exchange Collection Locker,Bakery,Food & Drink,"Putney Exchange Shopping centre, Putney High St, London",SW15 1TW,SW15,+44 330 058 9525,http://www.lolascupcakes.co.uk/,4.8,4,ChIJsQpXLJYPdkgRwoVSGIm9ORY,https://maps.google.com/?cid=1601519539023152578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,20,Wandsworth,Anthology Boutique SW18,Clothing store,Fashion & Apparel,"511 Old York Rd, London",SW18 1TF,SW18,+44 7712 188332,https://m.facebook.com/AnthologySW18/,4.4,13,ChIJg-NIm2IPdkgRbjWxguWfP-Y,https://maps.google.com/?cid=16591155360345175406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vintage / boutique,
C,flowers,commercial,20,Wandsworth,Blooms At London (Wimbledon Station),Florist,Home & Living,"Queen's Rd, London",SW19 8YE,SW19,+44 20 3488 7505,https://www.bloomsatlondon.com/,4.8,76,ChIJfwwmee0JdkgRkCAf9eMOnJQ,https://maps.google.com/?cid=10708450386213019792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
